---------------------------------------------
|        3 ≤ s ≤ 100    s < m < 250          |
|              SCOTT verified                |
|              time limit = 1000           |
|              m ≤ s*s                       |
---------------------------------------------

   m    |   s    |                   Method(s)                  |        α        |       runtime   
  57    |  13    |   FC                            GAP          |  =     47/104   | runtime:  0.03
  58    |  13    |   FC                            GAP          |  =     23/52    | runtime:  0.04
  59    |  13    |   FC                            GAP          |  =     59/130   | runtime:  0.03
  60    |  13    |   FC                            GAP          |  =      6/13    | runtime:  0.03
  61    |  13    |   FC                            GAP          |  =     61/130   | runtime:  0.04
  62    |  13    |   FC                            GAP          |  =     55/117   | runtime:  0.02
  63    |  13    |   FC                            GAP          |  =      6/13    | runtime:  0.04
  64    |  13    |   FC                            GAP          |  =     53/117   | runtime:  0.06
  66    |  13    |   FC                            GAP          |  =      6/13    | runtime:  0.05
  67    |  13    |   FC                            GAP          |  =     67/143   | runtime:  0.06
  68    |  13    |       INT  HALF            MID  GAP          |  =     37/78    | runtime:  0.03
  69    |  13    |   FC                            GAP          |  =     61/130   | runtime:  0.04
  70    |  13    |   FC                            GAP          |  =      6/13    | runtime:  0.04
  71    |  13    |   FC                            GAP          |  =     59/130   | runtime:  0.05
  72    |  13    |   FC                            GAP          |  =      6/13    | runtime:  0.08
  73    |  13    |   FC                            GAP          |  =     73/156   | runtime:  0.05
  74    |  13    |   FC                            GAP          |  =     37/78    | runtime:  0.04
  75    |  13    |   FC                            GAP          |  =     68/143   | runtime:  0.03
  76    |  13    |   FC                            GAP          |  =     67/143   | runtime:  0.04
  77    |  13    |   FC                            GAP          |  =      6/13    | runtime:  0.06
  79    |  13    |   FC                            GAP          |  =     79/169   | runtime:  0.05
  80    |  13    |   FC                            GAP          |  =     80/169   | runtime:  0.04
  81    |  13    |       INT  HALF            MID  GAP          |  =    137/286   | runtime:  0.04
  82    |  13    |   FC                            GAP          |  =     37/78    | runtime:  0.04
  83    |  13    |   FC                            GAP          |  =     73/156   | runtime:  0.10
  84    |  13    |   FC                            GAP          |  =      6/13    | runtime:  0.05
  85    |  13    |   FC                            GAP          |  =     85/182   | runtime:  0.06
  86    |  13    |   FC                            GAP          |  =     43/91    | runtime:  0.06
  87    |  13    |   FC                            GAP          |  =     87/182   | runtime:  0.05
  88    |  13    |   FC                            GAP          |  =     81/169   | runtime:  0.05
  89    |  13    |   FC                            GAP          |  =     80/169   | runtime:  0.06
  90    |  13    |   FC                            GAP          |  =     79/169   | runtime:  0.07
  92    |  13    |   FC                            GAP          |  =     92/195   | runtime:  0.07
  93    |  13    |   FC                            GAP          |  =     31/65    | runtime:  0.07
  94    |  13    |       INT                  MID  GAP          |  =    119/247   | runtime:  0.03
  95    |  13    |   FC                            GAP          |  =     87/182   | runtime:  0.10
  96    |  13    |   FC                            GAP          |  =     43/91    | runtime:  0.08
  97    |  13    |   FC                            GAP          |  =     85/182   | runtime:  0.08
  98    |  13    |   FC                            GAP          |  =     49/104   | runtime:  0.08
  99    |  13    |   FC                            GAP          |  =     99/208   | runtime:  0.08
  100   |  13    |   FC                            GAP          |  =     25/52    | runtime:  0.06
  101   |  13    |   FC                            GAP          |  =     94/195   | runtime:  0.05
  102   |  13    |   FC                            GAP          |  =     31/65    | runtime:  0.08
  103   |  13    |   FC                            GAP          |  =     92/195   | runtime:  0.07
  105   |  13    |   FC                            GAP          |  =    105/221   | runtime:  0.08
  106   |  13    |   FC                            GAP          |  =    106/221   | runtime:  0.07
  107   |  13    |                            MID  GAP  TRAIN   |  =    365/754   | runtime:  0.04
  108   |  13    |   FC                            GAP          |  =     25/52    | runtime:  0.07
  109   |  13    |   FC                            GAP          |  =     99/208   | runtime:  0.09
  110   |  13    |   FC                            GAP          |  =     49/104   | runtime:  0.09
  111   |  13    |   FC                            GAP          |  =     37/78    | runtime:  0.08
  112   |  13    |   FC                            GAP          |  =     56/117   | runtime:  0.09
  113   |  13    |   FC                            GAP          |  =    113/234   | runtime:  0.07
  114   |  13    |   FC                            GAP          |  =    107/221   | runtime:  0.07
  115   |  13    |   FC                            GAP          |  =    106/221   | runtime:  0.09
  116   |  13    |   FC                            GAP          |  =    105/221   | runtime:  0.11
  118   |  13    |   FC                            GAP          |  =    118/247   | runtime:  0.09
  119   |  13    |   FC                            GAP          |  =    119/247   | runtime:  0.09
  120   |  13    |   FC  INT                  MID  GAP  TRAIN   |  =    120/247   | runtime:  0.06
  121   |  13    |   FC                            GAP          |  =    113/234   | runtime:  0.12
  122   |  13    |   FC                            GAP          |  =     56/117   | runtime:  0.13
  123   |  13    |   FC                            GAP          |  =     37/78    | runtime:  0.12
  124   |  13    |   FC                            GAP          |  =     31/65    | runtime:  0.11
  125   |  13    |   FC                            GAP          |  =     25/52    | runtime:  0.08
  126   |  13    |   FC                            GAP          |  =     63/130   | runtime:  0.09
  127   |  13    |   FC                            GAP          |  =    120/247   | runtime:  0.06
  128   |  13    |   FC                            GAP          |  =    119/247   | runtime:  0.12
  129   |  13    |   FC                            GAP          |  =    118/247   | runtime:  0.12
  131   |  13    |   FC                            GAP          |  =    131/273   | runtime:  0.11
  132   |  13    |   FC                            GAP          |  =     44/91    | runtime:  0.10
  133   |  13    |   FC                            GAP          |  =     19/39    | runtime:  0.04
  134   |  13    |   FC                            GAP          |  =     63/130   | runtime:  0.12
  135   |  13    |   FC                            GAP          |  =     25/52    | runtime:  0.17
  136   |  13    |   FC                            GAP          |  =     31/65    | runtime:  0.16
  137   |  13    |   FC                            GAP          |  =    137/286   | runtime:  0.12
  138   |  13    |   FC                            GAP          |  =     69/143   | runtime:  0.10
  139   |  13    |   FC                            GAP          |  =    139/286   | runtime:  0.09
  140   |  13    |   FC                            GAP          |  =     19/39    | runtime:  0.09
  141   |  13    |   FC                            GAP          |  =     44/91    | runtime:  0.16
  142   |  13    |   FC                            GAP          |  =    131/273   | runtime:  0.18
  144   |  13    |   FC                            GAP          |  =    144/299   | runtime:  0.11
  145   |  13    |   FC                            GAP          |  =    145/299   | runtime:  0.11
  146   |  13    |   FC                            GAP          |  =    146/299   | runtime:  0.07
  147   |  13    |   FC                            GAP          |  =    139/286   | runtime:  0.16
  148   |  13    |   FC                            GAP          |  =     69/143   | runtime:  0.19
