
   m    |   s    |                   Method(s)                  |        α        |       runtime
  20    |  9     |   FC                                         |  =      4/9     | 0.03 sec
  22    |  9     |   FC                            GAP          |  =      7/18    | 0.02 sec
  23    |  9     |   FC                            GAP          |  =     23/54    | 0.02 sec
  25    |  9     |   FC                            GAP          |  =      4/9     | 0.00 sec
  26    |  9     |   FC                            GAP          |  =     19/45    | 0.02 sec
  28    |  9     |   FC                            GAP          |  =      4/9     | 0.02 sec
  29    |  9     |       INT  HALF            MID  GAP          |  =     41/90    | 0.00 sec
  31    |  9     |   FC                            GAP          |  =     23/54    | 0.02 sec
  32    |  9     |   FC                            GAP          |  =      4/9     | 0.01 sec
  34    |  9     |   FC                            GAP          |  =     29/63    | 0.02 sec
  35    |  9     |   FC                            GAP          |  =      4/9     | 0.03 sec
  37    |  9     |   FC                            GAP          |  =     37/81    | 0.02 sec
  38    |  9     |       INT  HALF            MID  GAP          |  =     59/126   | 0.00 sec
  40    |  9     |   FC                            GAP          |  =      4/9     | 0.02 sec
  41    |  9     |   FC                            GAP          |  =     41/90    | 0.03 sec
  43    |  9     |   FC                            GAP          |  =     38/81    | 0.02 sec
  44    |  9     |   FC                            GAP          |  =     37/81    | 0.03 sec
  46    |  9     |   FC                            GAP          |  =     46/99    | 0.02 sec
  47    |  9     |       INT                  MID  GAP          |  =     37/78    | 0.02 sec
  49    |  9     |   FC                            GAP          |  =     41/90    | 0.05 sec
  50    |  9     |   FC                            GAP          |  =     25/54    | 0.03 sec
  52    |  9     |   FC                            GAP          |  =     47/99    | 0.01 sec
  53    |  9     |   FC                            GAP          |  =     46/99    | 0.05 sec
  55    |  9     |   FC                            GAP          |  =     55/117   | 0.03 sec
  56    |  9     |   FC  INT                  MID  GAP  TRAIN   |  =     56/117   | 0.02 sec
  58    |  9     |   FC                            GAP          |  =     25/54    | 0.05 sec
  59    |  9     |   FC                            GAP          |  =     59/126   | 0.05 sec
  61    |  9     |   FC                            GAP          |  =     56/117   | 0.05 sec
  62    |  9     |   FC                            GAP          |  =     55/117   | 0.05 sec
  64    |  9     |   FC                            GAP          |  =     64/135   | 0.05 sec
  65    |  9     |   FC                            GAP          |  =     13/27    | 0.02 sec
  67    |  9     |   FC                            GAP          |  =     59/126   | 0.08 sec
  68    |  9     |   FC                            GAP          |  =     17/36    | 0.05 sec
  70    |  9     |   FC                            GAP          |  =     13/27    | 0.05 sec
  71    |  9     |   FC                            GAP          |  =     64/135   | 0.06 sec
  73    |  9     |   FC                            GAP          |  =     73/153   | 0.06 sec
  74    |  9     |   FC                            GAP          |  =     74/153   | 0.02 sec
  76    |  9     |   FC                            GAP          |  =     17/36    | 0.09 sec
  77    |  9     |   FC                            GAP          |  =     77/162   | 0.06 sec
  79    |  9     |   FC                            GAP          |  =     74/153   | 0.05 sec
  80    |  9     |   FC                            GAP          |  =     73/153   | 0.09 sec
  82    |  9     |   FC                            GAP          |  =     82/171   | 0.05 sec
  83    |  9     |   FC                            GAP          |  =     83/171   | 0.03 sec
  85    |  9     |   FC                            GAP          |  =     77/162   | 0.11 sec
  86    |  9     |   FC                            GAP          |  =     43/90    | 0.06 sec
  88    |  9     |   FC                            GAP          |  =     83/171   | 0.05 sec
  89    |  9     |   FC                            GAP          |  =     82/171   | 0.12 sec
  91    |  9     |   FC                            GAP          |  =     13/27    | 0.06 sec
  92    |  9     |   FC                            GAP          |  =     92/189   | 0.03 sec
  94    |  9     |   FC                            GAP          |  =     43/90    | 0.13 sec
  95    |  9     |   FC                            GAP          |  =     95/198   | 0.05 sec
  97    |  9     |   FC                            GAP          |  =     92/189   | 0.05 sec
  98    |  9     |   FC                            GAP          |  =     13/27    | 0.13 sec
  100   |  9     |   FC                            GAP          |  =    100/207   | 0.06 sec
  101   |  9     |   FC                            GAP          |  =    101/207   | 0.05 sec
  103   |  9     |   FC                            GAP          |  =     95/198   | 0.13 sec
  104   |  9     |   FC                            GAP          |  =     13/27    | 0.08 sec
  106   |  9     |   FC                            GAP          |  =    101/207   | 0.08 sec
  107   |  9     |   FC                            GAP          |  =    100/207   | 0.13 sec
  109   |  9     |   FC                            GAP          |  =    109/225   | 0.09 sec
  110   |  9     |   FC                            GAP          |  =     22/45    | 0.05 sec
  11    |  10    |       INT        EBM  HBM  MID  GAP          |  =      7/20    | 2.32 sec
  13    |  10    |   FC  INT        EBM       MID  GAP          |  =      7/20    | 0.03 sec
  17    |  10    |       INT  HALF            MID  GAP          |  =      2/5     | 0.02 sec
  19    |  10    |   FC                            GAP          |  =     11/30    | 0.92 sec
  21    |  10    |   FC                            GAP          |  =     21/50    | 0.02 sec
  23    |  10    |   FC                            GAP          |  =     17/40    | 0.02 sec
  27    |  10    |   FC  INT  HALF                 GAP          |  =      9/20    | 0.02 sec
  29    |  10    |   FC                            GAP          |  =     21/50    | 0.02 sec
  31    |  10    |   FC                            GAP          |  =     31/70    | 0.02 sec
  33    |  10    |   FC                            GAP          |  =      9/20    | 0.02 sec
  37    |  10    |   FC  INT                  MID  GAP  TRAIN   |  =     37/80    | 0.03 sec
  39    |  10    |   FC                            GAP          |  =     31/70    | 0.03 sec
  41    |  10    |   FC                            GAP          |  =     41/90    | 0.03 sec
  43    |  10    |   FC                            GAP          |  =     37/80    | 0.03 sec
  47    |  10    |   FC                            GAP          |  =     47/100   | 0.02 sec
  49    |  10    |   FC                            GAP          |  =     41/90    | 0.06 sec
  51    |  10    |   FC                            GAP          |  =     51/110   | 0.06 sec
  53    |  10    |   FC                            GAP          |  =     47/100   | 0.03 sec
  57    |  10    |   FC                            GAP          |  =     19/40    | 0.03 sec
  59    |  10    |   FC                            GAP          |  =     51/110   | 0.14 sec
  61    |  10    |   FC                            GAP          |  =     61/130   | 0.12 sec
  63    |  10    |   FC                            GAP          |  =     19/40    | 0.03 sec
  67    |  10    |   FC                            GAP          |  =     67/140   | 0.05 sec
  69    |  10    |   FC                            GAP          |  =     61/130   | 0.31 sec
  71    |  10    |   FC                            GAP          |  =     71/150   | 0.25 sec
  73    |  10    |   FC                            GAP          |  =     67/140   | 0.11 sec
  77    |  10    |   FC                            GAP          |  =     77/160   | 0.06 sec
  79    |  10    |   FC                            GAP          |  =     71/150   | 0.88 sec
  81    |  10    |   FC                            GAP          |  =     81/170   | 0.62 sec
  83    |  10    |   FC                            GAP          |  =     77/160   | 0.20 sec
